Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,Kentucky,0,0,0,0,0,0,1,1,1,2,2,3,4,5,6,8,9,10,14,14,19,26,33,40,48,55,609,710,771,912,1005,1101,1178,1320,1501,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,Louisiana,0,0,0,0,0,0,0,1,1,2,3,3,4,5,6,10,15,20,31,35,38,43,39,39,78,112,719,831,921,984,1053,1112,1179,1256,1432,
7,Medicare/Prescription Drugs (Millions of Dollars),State,1,New England,Maine,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,6,7,9,12,15,224,265,293,313,328,344,355,386,448,
7,Medicare/Prescription Drugs (Millions of Dollars),State,2,Mideast,Maryland,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,7,10,13,16,20,17,17,20,28,36,45,494,586,644,716,772,822,865,932,1129,
7,Medicare/Prescription Drugs (Millions of Dollars),State,1,New England,Massachusetts,0,0,0,0,0,0,1,2,2,2,3,3,4,5,6,7,8,7,7,47,37,32,30,22,34,59,877,1014,1119,1232,1277,1330,1390,1483,1721,
7,Medicare/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Michigan,0,0,0,0,0,0,1,2,2,3,4,5,6,7,8,10,12,14,21,30,32,37,44,59,74,90,1215,1491,1719,1726,1871,2079,2278,2649,2999,
7,Medicare/Prescription Drugs (Millions of Dollars),State,4,Plains,Minnesota,0,0,0,0,0,1,2,3,3,4,4,5,6,7,10,12,14,13,13,15,19,24,27,31,44,55,662,741,814,870,931,956,990,1052,1211,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,Mississippi,0,0,0,0,0,0,0,1,1,1,2,2,3,4,5,7,8,8,13,16,18,22,26,35,43,52,511,578,619,646,671,697,716,763,844,
7,Medicare/Prescription Drugs (Millions of Dollars),State,4,Plains,Missouri,0,0,0,0,0,0,1,1,2,3,4,5,6,8,9,13,17,23,30,60,47,36,55,68,83,95,957,1089,1187,1254,1347,1430,1508,1640,1890,
7,Medicare/Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Montana,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,5,7,8,10,121,138,149,158,165,173,179,194,216,
7,Medicare/Prescription Drugs (Millions of Dollars),State,4,Plains,Nebraska,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,5,6,7,9,12,15,19,23,262,293,311,325,339,352,359,379,424,
7,Medicare/Prescription Drugs (Millions of Dollars),State,8,Far West,Nevada,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,7,11,15,18,21,24,32,30,43,61,63,250,276,316,352,370,382,415,455,527,
7,Medicare/Prescription Drugs (Millions of Dollars),State,1,New England,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,4,5,7,10,136,165,184,199,211,223,230,249,288,
7,Medicare/Prescription Drugs (Millions of Dollars),State,2,Mideast,New Jersey,0,0,0,0,0,0,1,1,1,2,3,4,5,5,7,10,15,20,24,31,37,45,33,33,61,77,1239,1436,1556,1668,1868,2051,2206,2457,2702,
7,Medicare/Prescription Drugs (Millions of Dollars),State,6,Southwest,New Mexico,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,4,4,4,6,7,9,14,24,30,24,196,246,278,308,327,353,372,403,454,
7,Medicare/Prescription Drugs (Millions of Dollars),State,2,Mideast,New York,0,0,0,0,0,1,2,3,5,6,8,10,12,16,22,33,51,69,85,81,102,132,139,191,255,303,2855,3503,3799,4184,4546,4925,5370,5882,6714,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,North Carolina,0,0,0,0,0,0,0,1,1,2,3,4,6,7,8,11,13,14,19,24,31,41,56,66,100,124,1394,1604,1764,1862,1999,2173,2311,2520,2684,
7,Medicare/Prescription Drugs (Millions of Dollars),State,4,Plains,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,5,6,9,11,104,116,122,124,126,128,127,131,143,
7,Medicare/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Ohio,0,0,0,0,0,1,1,2,3,4,6,7,9,11,14,19,26,43,67,68,77,91,85,90,131,144,1413,1647,1836,2061,2438,2689,2924,3291,3757,
7,Medicare/Prescription Drugs (Millions of Dollars),State,6,Southwest,Oklahoma,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,7,9,11,16,17,23,30,32,35,47,57,549,622,680,717,749,794,826,879,986,
7,Medicare/Prescription Drugs (Millions of Dollars),State,8,Far West,Oregon,0,0,0,0,0,0,1,2,2,3,3,4,4,6,9,11,13,13,12,13,19,27,26,31,36,39,454,519,566,623,665,703,759,824,982,
7,Medicare/Prescription Drugs (Millions of Dollars),State,2,Mideast,Pennsylvania,0,0,0,0,0,1,2,4,5,6,8,10,13,16,20,30,47,60,68,76,90,106,103,117,136,167,2102,2426,2693,2895,3239,3457,3638,3948,4525,
7,Medicare/Prescription Drugs (Millions of Dollars),State,1,New England,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,9,5,2,7,9,12,13,173,189,206,226,233,241,247,279,328,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,South Carolina,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,6,6,7,10,13,16,21,26,34,42,52,616,724,795,846,911,968,1045,1183,1478,
7,Medicare/Prescription Drugs (Millions of Dollars),State,4,Plains,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,5,6,8,10,116,129,143,142,147,152,155,163,183,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,Tennessee,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,9,11,12,17,21,25,30,38,51,59,90,1068,1214,1330,1423,1514,1580,1655,1816,2110,
7,Medicare/Prescription Drugs (Millions of Dollars),State,6,Southwest,Texas,0,0,0,0,0,0,1,2,4,6,8,11,14,18,23,37,54,68,94,114,133,138,131,145,234,284,2472,2839,3131,3386,3756,4148,4501,5087,5844,
7,Medicare/Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Utah,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,4,5,6,8,11,15,202,231,252,273,300,325,351,380,441,
7,Medicare/Prescription Drugs (Millions of Dollars),State,1,New England,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,91,108,118,126,130,135,136,144,171,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,Virginia,0,0,0,0,0,0,0,1,1,2,3,4,5,6,7,9,10,11,14,19,21,26,32,41,52,64,818,964,1063,1135,1205,1297,1362,1462,1692,
7,Medicare/Prescription Drugs (Millions of Dollars),State,8,Far West,Washington,0,0,0,0,0,1,1,2,2,3,4,5,6,7,10,11,12,12,12,12,16,21,22,28,36,44,634,751,792,891,940,1000,1046,1129,1306,
7,Medicare/Prescription Drugs (Millions of Dollars),State,5,Southeast,West Virginia,0,0,0,0,0,1,1,1,1,2,2,3,3,3,4,5,6,5,7,8,10,13,16,20,25,26,304,434,482,493,519,546,566,603,692,
7,Medicare/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Wisconsin,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,6,7,8,10,12,15,20,25,31,40,51,654,788,865,932,1011,1104,1186,1293,1529,
7,Medicare/Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,55,63,68,71,75,79,81,86,99,
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),United States,0,United States,,98,130,168,219,254,287,329,380,418,476,557,742,865,959,1020,1207,1227,1333,1350,1327,1434,1581,1678,1861,2025,2142,2297,2540,2718,2796,3013,3135,3281,2724,2292,9.7
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,2,3,4,5,6,7,9,10,11,13,16,22,27,30,32,38,39,43,45,44,45,46,45,50,52,53,55,60,61,61,65,67,69,56,48,9.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,3,15.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,1,1,1,2,2,3,3,3,4,4,5,7,7,8,8,9,9,9,9,9,11,13,15,18,20,22,22,26,29,31,35,38,41,36,31,11.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,1,2,2,3,3,4,4,5,5,6,7,10,11,12,13,15,16,17,18,18,20,23,26,29,32,35,38,41,42,43,46,47,49,40,34,10.3
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,California,12,17,21,27,31,35,38,42,44,50,54,72,79,86,85,96,94,100,99,98,106,121,139,144,145,145,157,185,211,229,239,249,259,213,181,8.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,1,1,1,1,1,2,2,2,2,3,3,4,5,6,6,8,8,8,8,8,8,9,10,12,14,16,18,21,23,25,28,30,34,29,25,11.6
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,1,2,2,3,3,3,4,4,5,5,7,9,10,12,12,15,15,16,15,15,15,17,18,20,22,23,25,27,29,29,32,34,36,31,27,9.6
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,7,8,9,10,10,12,13,14,12,11,11.7
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,5,4,7.3
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,7,10,13,16,19,21,24,31,34,40,46,61,70,79,86,99,99,103,99,97,119,146,170,188,202,206,203,207,207,192,198,205,212,175,144,9.1
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,2,3,4,6,7,8,9,11,12,14,16,23,27,29,32,39,41,45,46,46,47,50,50,56,63,67,73,80,86,89,89,91,95,77,65,10.1
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,6,6,6,6,6,5,4,4,7.8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,5,6,7,7,8,9,9,10,10,10,11,12,13,12,10,11.6
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,5,6,8,10,12,14,16,18,18,20,24,32,38,42,45,52,52,58,58,57,59,65,69,78,85,91,101,115,126,132,147,156,164,138,109,9.8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,2,2,3,4,5,5,6,7,8,10,11,15,18,20,21,26,26,30,31,30,32,35,37,43,48,52,58,65,71,73,79,82,86,72,62,11
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,1,1,2,2,3,3,3,4,5,5,6,8,10,11,11,14,14,16,16,15,17,18,19,21,24,26,28,31,34,36,39,41,44,38,32,10.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,1,1,1,2,2,2,3,3,3,4,5,6,7,8,9,11,11,12,11,11,12,14,15,17,19,21,23,25,27,28,31,32,34,29,25,10.4
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,1,2,2,3,4,5,5,7,8,9,11,14,16,18,20,24,24,27,28,28,30,33,34,39,44,47,51,55,59,59,64,67,71,55,46,10.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,2,2,3,3,4,5,8,10,11,13,16,21,23,26,28,32,32,34,38,38,38,38,39,41,43,45,45,51,54,56,59,58,56,45,37,9.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Maine,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,4,5,6,6,6,7,7,7,9,10,11,12,14,15,16,18,20,21,19,16,12
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,1,2,2,3,4,4,5,5,6,7,8,11,14,15,16,19,19,20,20,20,22,25,25,28,31,33,37,42,47,48,52,57,63,55,46,11.3
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,2,3,3,5,5,6,7,7,7,8,10,13,15,17,18,22,22,23,23,21,22,25,26,30,33,36,40,47,53,57,63,69,76,66,56,10.1
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,4,6,7,9,11,12,13,15,16,19,22,28,33,36,39,47,49,53,53,52,57,63,67,76,86,94,104,108,111,112,137,131,138,114,93,9.8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,2,2,3,3,4,4,4,4,4,5,6,8,9,11,12,14,15,17,17,17,19,21,22,25,28,30,32,35,38,40,42,44,47,39,35,9.4
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,1,2,2,3,3,3,4,5,6,6,8,10,12,14,15,19,21,24,27,27,30,33,35,39,41,43,44,49,52,54,58,58,57,46,39,10.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,2,3,3,5,5,6,7,8,9,10,12,16,19,21,23,27,27,30,29,27,30,33,34,38,42,45,50,57,62,64,70,73,77,64,54,10
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,5,6,7,7,8,8,8,9,10,12,10,9,11.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,1,1,1,1,2,2,2,2,2,3,4,5,5,6,6,8,8,9,9,9,9,10,9,10,11,12,14,16,17,18,20,21,22,19,16,10
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,0,0,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,5,5,5,5,5,6,7,8,8,9,10,12,13,14,15,16,14,13,12.1
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,5,5,6,7,8,10,11,12,13,15,17,19,17,15,13
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,3,4,5,6,7,8,9,10,10,12,14,20,24,27,28,33,34,36,36,35,39,42,43,47,50,53,57,65,73,76,82,89,93,79,69,9.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,0,1,1,1,1,1,1,1,2,2,2,3,3,4,4,5,5,5,6,5,6,6,6,7,8,9,10,12,13,13,15,16,17,14,12,10.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,New York,8,11,13,17,21,23,26,28,30,33,38,50,58,65,69,82,82,87,84,83,90,94,96,103,107,113,120,135,149,156,166,173,180,150,125,8.4
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,3,4,5,6,7,9,10,12,13,15,19,26,31,34,37,47,50,56,59,60,62,65,64,74,80,84,92,103,111,115,125,130,134,112,88,10.6
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,7,8,8,7,6,9.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,5,6,8,11,13,14,17,20,22,25,31,41,46,50,53,63,64,67,64,61,65,70,71,78,85,90,99,111,113,119,117,120,121,99,84,8.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,1,2,2,2,3,3,4,5,5,6,7,9,11,12,13,15,16,18,20,20,20,21,23,25,28,30,33,37,39,40,44,45,46,38,33,10.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,1,1,2,2,2,3,3,3,3,4,4,6,7,7,7,9,8,9,9,9,10,11,12,14,16,18,18,20,21,22,24,27,29,25,22,9.8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,6,8,10,14,16,19,21,25,26,29,33,45,53,58,60,68,63,65,63,59,59,64,62,68,73,79,79,89,95,97,109,117,126,108,92,8.6
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,5,5,5,5,4,4,5,5,5,5,5,6,6,7,8,8,9,9,8,6,8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,1,2,2,3,3,4,4,5,6,7,9,12,15,18,20,25,27,30,33,33,37,40,40,45,48,50,54,58,61,62,66,68,69,56,48,11
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,7,7,8,8,9,10,10,8,7,11.4
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,2,3,4,5,5,6,8,9,10,12,14,18,22,25,27,34,36,40,43,42,46,51,54,59,62,64,68,75,81,84,87,87,89,69,58,10.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,6,7,10,14,15,16,20,24,27,31,35,47,55,62,66,79,81,90,101,98,102,112,126,139,154,165,184,202,212,215,230,235,238,188,157,10.1
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,7,8,9,10,10,11,12,13,14,15,16,15,13,12.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,1,New England,Vermont,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,6,7,8,9,8,7,12.8
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,2,3,4,5,6,6,7,8,9,11,13,17,20,23,25,29,30,35,35,35,37,41,40,46,51,55,60,66,71,73,81,84,89,76,65,10.7
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,8,Far West,Washington,1,1,2,3,3,4,4,5,5,6,7,9,11,11,11,13,13,14,14,15,17,20,23,27,31,35,38,43,46,48,53,57,61,53,45,11.5
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,1,1,1,2,2,2,3,3,3,4,5,6,8,8,9,11,11,12,13,13,14,15,16,18,21,23,24,25,25,25,28,28,29,24,20,10.2
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,2,2,3,4,5,5,6,7,7,8,9,12,14,16,17,21,21,24,23,23,25,27,29,32,36,39,40,44,46,47,51,54,58,49,42,9.9
8,Medicare/Other Non-durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,5,5,6,6,5,5,13
9,Medicare/Durable Medical Products (Millions of Dollars),United States,0,United States,,326,447,573,748,865,973,1106,1268,1380,1556,1801,2031,2344,2597,2769,3169,3411,3836,3644,3750,4065,4479,5273,6021,6231,6435,6886,7017,7892,7488,7501,7521,8063,7773,7756,9.8
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Alabama,5,7,9,12,14,15,19,21,23,27,32,36,41,47,50,60,66,79,78,81,88,99,111,126,128,131,139,141,157,154,164,162,177,171,168,10.8
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,Alaska,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,3,3,3,4,5,6,7,7,6,5,6,5,5,6,6,6,6,11.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,6,Southwest,Arizona,4,5,6,8,10,12,14,16,18,21,25,29,37,43,46,50,53,55,49,52,59,65,77,98,120,121,135,146,151,145,150,170,171,168,169,12.1
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Arkansas,5,6,8,10,12,14,15,17,17,21,24,28,29,34,35,39,40,46,42,42,50,61,78,85,85,84,92,93,106,104,108,108,116,108,102,9.6
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,California,35,51,65,83,93,102,114,126,134,150,165,187,222,276,292,321,350,383,362,357,359,376,468,526,565,583,653,722,838,718,689,672,721,702,723,9.3
9,Medicare/Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Colorado,6,9,10,13,15,17,20,21,23,26,30,35,40,42,45,52,53,60,58,60,63,67,81,92,102,115,120,121,149,146,148,150,163,164,170,10.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,3,4,6,7,9,10,11,12,14,15,18,21,24,26,28,35,39,42,38,43,45,46,50,57,58,58,62,64,71,65,66,69,74,72,72,9.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,1,1,2,2,3,3,4,4,5,5,6,6,8,9,9,9,9,10,10,8,9,11,13,15,16,16,17,17,18,17,17,18,20,20,20,8.8
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,1,1,2,2,2,2,3,3,3,3,4,4,5,5,5,5,5,6,5,5,5,6,7,8,8,8,8,8,9,9,8,9,9,9,8,6.9
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Florida,33,45,58,75,87,97,109,138,151,175,200,223,257,297,319,327,316,360,327,326,378,437,494,567,557,574,588,565,607,597,556,562,610,597,622,9
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Georgia,7,9,12,16,18,21,24,29,32,36,43,50,59,66,73,85,94,108,103,110,117,129,151,173,179,182,198,202,232,225,240,252,279,280,293,11.6
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,Hawaii,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,8,9,10,9,10,11,10,11,13,13,14,15,14,18,18,19,18,18,17,17,10.2
9,Medicare/Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Idaho,1,1,2,3,3,3,4,5,5,5,6,6,8,7,9,13,16,19,18,18,20,21,24,29,32,34,35,35,40,38,39,43,47,45,45,11.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,14,19,25,32,37,43,49,54,56,61,74,83,95,109,113,124,129,144,135,127,139,157,179,210,213,218,234,233,258,239,241,233,250,233,242,8.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,4,6,8,11,12,13,15,17,19,22,26,28,34,30,38,54,67,78,73,73,82,97,116,135,137,138,150,152,175,170,174,167,178,171,165,11.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,3,3,5,6,8,8,8,11,12,13,15,16,19,17,20,25,29,35,31,32,36,40,47,54,55,57,61,60,71,70,70,69,72,69,65,9.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,3,3,4,6,7,7,8,9,10,11,13,14,19,19,22,28,31,37,35,37,41,46,52,59,60,60,63,63,72,69,70,68,70,63,57,9.6
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Kentucky,4,6,7,9,12,14,16,20,22,25,30,34,41,36,40,49,54,62,57,57,66,80,96,113,119,122,134,136,156,148,151,145,155,148,140,10.9
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Louisiana,3,4,5,6,8,10,14,17,18,21,26,28,34,44,47,53,58,65,69,70,82,97,132,133,128,119,116,113,134,129,134,133,140,135,123,11.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,Maine,2,2,3,4,4,4,5,6,7,7,8,10,11,13,13,15,16,18,17,17,19,21,24,27,27,27,29,29,33,32,33,33,35,34,34,9.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,4,5,7,10,12,15,16,17,20,22,26,31,40,43,44,49,52,57,53,50,58,63,74,85,86,89,95,93,104,90,90,90,96,90,86,9.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,10,13,17,22,24,30,33,34,36,41,47,54,53,58,59,69,76,83,87,106,101,93,95,105,109,116,122,124,130,121,117,118,130,128,128,7.8
9,Medicare/Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,18,25,32,41,48,55,60,68,73,85,96,108,121,125,126,138,143,153,141,143,151,165,189,221,231,240,259,262,280,269,267,275,280,255,240,8
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,4,5,6,9,10,11,11,12,13,14,17,18,21,19,22,28,33,38,35,35,41,47,54,62,68,76,83,85,105,97,95,101,112,110,107,10.1
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Mississippi,3,4,5,7,8,8,10,12,13,15,17,20,24,24,26,33,39,47,50,52,57,65,79,90,90,89,92,94,106,103,107,105,108,101,94,10.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,8,11,12,18,20,23,27,31,34,37,44,48,57,55,60,69,75,89,86,82,94,108,121,142,148,161,172,175,189,186,182,181,200,181,175,9.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Montana,1,2,2,3,3,4,4,5,5,6,6,8,10,8,10,15,17,19,17,16,17,18,20,22,23,23,24,24,28,28,28,27,28,26,26,9.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,2,2,3,4,4,5,6,6,6,7,9,10,11,10,11,14,17,21,19,21,23,25,29,34,36,37,41,41,45,44,44,43,45,42,39,9.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,Nevada,1,2,2,3,3,4,4,5,6,7,8,10,12,15,17,18,20,24,23,26,29,33,44,54,59,61,67,72,86,74,80,83,89,65,80,13.4
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,1,1,2,2,3,3,3,4,4,4,5,6,7,8,8,10,11,13,13,11,12,14,16,19,20,20,22,23,25,24,25,25,26,24,23,9.9
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,11,14,19,24,27,30,33,37,39,46,55,64,74,91,86,90,88,96,92,93,92,93,109,125,127,133,144,152,158,145,144,145,157,155,146,8
9,Medicare/Durable Medical Products (Millions of Dollars),State,6,Southwest,New Mexico,2,3,3,4,5,5,6,7,8,9,10,12,14,14,16,20,24,27,27,29,32,36,41,47,48,51,56,59,69,65,66,68,71,66,64,11.1
